iter	Logloss
237	0.08301522717
238	0.08298188746
239	0.08297000296
240	0.08294058969
241	0.08291025616
242	0.08287255179
243	0.08282201637
244	0.08278319015
245	0.0827473526
246	0.08268567764
247	0.0826401642
248	0.08258326584
249	0.08255982111
250	0.08253041661
251	0.08244858358
252	0.08240583969
253	0.08238756595
254	0.0823638583
255	0.08233100939
256	0.08228017598
257	0.08221016609
258	0.08218375025
259	0.08211517772
260	0.08208194319
261	0.08203722731
262	0.08198958413
263	0.08196920694
264	0.08190718141
265	0.08184509453
266	0.08182444564
267	0.08178532144
268	0.08174539968
269	0.08169755492
270	0.08162892104
271	0.08158181249
272	0.08153977851
273	0.08151601828
274	0.08149394956
275	0.08149082068
276	0.08146233644
277	0.08142692833
278	0.08136023139
279	0.08130923145
280	0.0812165744
281	0.08119181502
282	0.08115996526
283	0.08111447811
284	0.08108672132
285	0.08103826305
286	0.08101545813
287	0.08100087419
288	0.0809869213
289	0.0809626089
290	0.080928235
291	0.08091358095
292	0.08088174871
293	0.08085880356
294	0.08082599848
295	0.08080676943
296	0.08079694455
297	0.08074512076
298	0.08073969561
299	0.08073077347
300	0.08070536553
301	0.08069124611
302	0.08063818654
303	0.08061502228
304	0.08057565267
305	0.08051177786
306	0.08049779867
307	0.08044835002
308	0.08041979567
309	0.08034075847
310	0.08030365884
311	0.08025442931
312	0.08022293012
313	0.08021475295
314	0.0801822108
315	0.08013646949
316	0.08009323479
317	0.08007010559
318	0.0800336107
319	0.07999714211
320	0.0799366854
321	0.07989332801
322	0.07985736775
323	0.07982793695
324	0.07977279146
325	0.07971722528
326	0.07967040595
327	0.07963633003
328	0.07960234176
329	0.07953426004
330	0.07949532865
331	0.07945347873
332	0.07942431963
333	0.0793901736
334	0.07932933126
335	0.07930850709
336	0.07927416824
337	0.07922950495
338	0.07919939053
339	0.07918061723
340	0.07913463928
341	0.07907835442
342	0.07903369113
343	0.07896753757
344	0.07892296192
345	0.07888329433
346	0.07886458238
347	0.07883756179
348	0.0787710226
349	0.07873258202
350	0.07870837479
351	0.07870017133
352	0.07867128393
353	0.07864669107
354	0.07860921458
355	0.0785853404
356	0.0785338146
357	0.07849578594
358	0.07846919481
359	0.07843389188
360	0.07838833462
361	0.07837394351
362	0.07834878973
363	0.078332041
364	0.07824628152
365	0.07821876136
366	0.07816373857
367	0.07814613969
368	0.07809518357
369	0.07806395608
370	0.07805846081
371	0.07803320186
372	0.07797207906
373	0.07791458472
374	0.07787149902
375	0.07784106908
376	0.07782707236
377	0.07778454758
378	0.07776089251
379	0.07772609792
380	0.07768828837
381	0.07767948893
382	0.07764807739
383	0.07762503583
384	0.07756752395
385	0.07755517494
386	0.07752948654
387	0.07747915269
388	0.07739697784
389	0.07732318175
390	0.07729595958
391	0.07725275117
392	0.07724377645
393	0.07720142695
394	0.07716512488
395	0.07711801633
396	0.0770724766
397	0.07706386998
398	0.0770370422
399	0.0769806697
400	0.076958303
401	0.07690972203
402	0.07687827542
403	0.07681847605
404	0.07680189384
405	0.07675283959
406	0.07673807161
407	0.07668571319
408	0.07665146198
409	0.07656780596
410	0.0765374812
411	0.07652162643
412	0.07646705939
413	0.07642495529
414	0.07639347363
415	0.07636426195
416	0.0763244103
417	0.07629627664
418	0.07627795908
419	0.0762671263
420	0.07622014045
421	0.07619443452
422	0.07615708072
423	0.07612801803
424	0.07606601879
425	0.07603359058
426	0.07601082072
427	0.07597273071
428	0.07591509614
429	0.07588645414
430	0.0758560242
431	0.07578920455
432	0.07574048335
433	0.07569028974
434	0.07561459177
435	0.07554840316
436	0.07548671067
437	0.07546567616
438	0.0754257281
439	0.07540677074
440	0.07535675242
441	0.07529740002
442	0.07523552348
443	0.07520000144
444	0.07512405807
445	0.075099027
446	0.07506901776
447	0.07504453007
448	0.07500873634
449	0.07493569398
450	0.07488975109
451	0.07484730518
452	0.07482627943
453	0.07479095897
454	0.07474920546
455	0.07467879241
456	0.07463547884
457	0.07457829124
458	0.07453467091
459	0.07450560822
460	0.07447637024
461	0.07446697483
462	0.07441807834
463	0.07437392338
464	0.07433841011
465	0.07427315928
466	0.07424400895
467	0.0742383121
468	0.07420300917
469	0.07418008155
470	0.07411599639
471	0.07406717878
472	0.07401445226
473	0.07394193576
474	0.07392344291
475	0.07390292549
476	0.07385198691
477	0.07383123285
478	0.07378817344
479	0.0737362883
480	0.07370617388
481	0.07368508678
482	0.0736593195
483	0.07364018685
484	0.07362314889
485	0.07358008072
486	0.0735444798
487	0.07350912866
488	0.07348013171
489	0.07343916699
490	0.07339562115
491	0.07337278994
492	0.07335371426
493	0.07331643058
494	0.07328299446
495	0.07325072401
496	0.07321090742
497	0.07318059142
498	0.07315056465
499	0.07312148443
500	0.07308762762
501	0.07305797334
502	0.07301685524
503	0.07297903255
504	0.07292921142
505	0.07288929842
506	0.07284235639
507	0.07281470477
508	0.07279398577
509	0.07276185554
510	0.07272749917
511	0.07268250283
512	0.07264352762
513	0.07259722101
514	0.07256429323
515	0.07254721583
516	0.07251501549
517	0.07248074676
518	0.07246622418
519	0.07245043076
520	0.07241442668
521	0.07239781379
522	0.07237228315
523	0.07233464013
524	0.07230388153
525	0.07228516957
526	0.07224802612
527	0.07221683369
528	0.07217343685
529	0.07213649498
530	0.07209298859
531	0.0720631371
532	0.07204469246
533	0.0720282461
534	0.07200995483
535	0.07199530517
536	0.07198036189
537	0.07196567279
538	0.07195914333
539	0.07191798579
540	0.07186104798
541	0.07181709022
542	0.07177053821
543	0.07170792984
544	0.07166552338
545	0.0716332836
546	0.07159001385
547	0.07155273017
548	0.07153543804
549	0.07151842199
550	0.07148726462
551	0.07145645343
552	0.07142555899
553	0.07140579969
554	0.07137578606
555	0.07131862476
556	0.07130579809
557	0.07126447841
558	0.07124448685
559	0.07121752761
560	0.07118904337
561	0.07116207975
562	0.07114173324
563	0.07112083019
564	0.07110629884
565	0.07108687259
566	0.07107130266
567	0.07105387031
568	0.07099494737
569	0.07096517476
570	0.07095438143
571	0.07094002099
572	0.07090426231
573	0.07088305689
574	0.0708524911
575	0.07084121573
576	0.07081477797
577	0.07078876528
578	0.07073432094
579	0.07070586299
580	0.07068886009
581	0.07063325447
582	0.07061947248
583	0.07060824969
584	0.07058214936
585	0.07057673297
586	0.0705516274
587	0.07049836625
588	0.07047173129
589	0.07043804977
590	0.07039078784
591	0.07036345173
592	0.07033266684
593	0.07031893306
594	0.07030565502
595	0.07025652627
596	0.0702238658
597	0.07019791009
598	0.07015822935
599	0.0701462835
600	0.0701149333
601	0.07008736056
602	0.07003616342
603	0.07002768826
604	0.07001217092
605	0.06999117146
606	0.06997366023
607	0.06996851115
608	0.06995644698
609	0.06992315986
610	0.06988482883
611	0.06986228246
612	0.06983689643
613	0.06978514714
614	0.06976818806
615	0.06975561993
616	0.06973479576
617	0.06970925635
618	0.06969699498
619	0.06969215704
620	0.06965842294
621	0.06962199816
622	0.06960286552
623	0.06955449928
624	0.06951767573
625	0.06950252649
626	0.06948829752
627	0.06946395445
628	0.06945009358
629	0.06941895373
630	0.06940228825
631	0.06939763875
632	0.06937546486
633	0.06935046885
634	0.06932695839
635	0.06930420167
636	0.06929984577
637	0.06927828978
638	0.06926551569
639	0.06923036175
640	0.06921099247
641	0.06918713582
642	0.06915197312
643	0.06914053999
644	0.06911948356
645	0.0690958022
646	0.06908265562
647	0.06906906645
648	0.06904712482
649	0.0690230403
650	0.06901882463
651	0.06900360966
652	0.06899071726
653	0.06897879332
654	0.06894525641
655	0.06891865213
656	0.06890759586
657	0.06888756486
658	0.06886777927
659	0.06884509705
660	0.06883060953
661	0.06881005267
662	0.06878825127
663	0.06876355324
664	0.06875173885
665	0.06874479308
666	0.06870965229
667	0.06868877992
668	0.06867735116
669	0.06865577325
670	0.068649143
671	0.06863490088
672	0.06860845435
673	0.06858392723
674	0.06855079787
675	0.06853150746
676	0.06851369824
677	0.06850223443
678	0.06846701038
679	0.06843273726
680	0.06836912099
681	0.06834636866
682	0.06834242907
683	0.06829618819
684	0.06828302409
685	0.06825755041
686	0.06822362349
687	0.06820604214
688	0.06818754491
689	0.06817475768
690	0.06815498961
691	0.06813239942
692	0.06811747367
693	0.06805712652
694	0.068043476
695	0.06803234961
696	0.06802659142
697	0.06800852364
698	0.06799916766
699	0.06798408854
700	0.06796775612
701	0.06791033627
702	0.06786255724
703	0.06784164543
704	0.06782440589
705	0.06780650025
706	0.06779144743
707	0.06777829647
708	0.06776196843
709	0.06775039506
710	0.06770390002
711	0.06769126178
712	0.06764687895
713	0.06763591909
714	0.06758892447
715	0.06753386224
716	0.06750438762
717	0.06749464601
718	0.0674753819
719	0.06744912381
720	0.06742652047
721	0.0674110864
722	0.06739169958
723	0.06736150629
724	0.06734546747
725	0.06733019991
726	0.06731826721
727	0.06730402071
728	0.06728820976
729	0.0672601725
730	0.0672199177
731	0.06721410253
732	0.06720855029
733	0.06719442211
734	0.06718427295
735	0.06713139744
736	0.06709765457
737	0.0670618696
738	0.06703831094
739	0.06699432689
740	0.06695181963
741	0.0669291155
742	0.06688657319
743	0.06687473251
744	0.06686485943
745	0.06685089777
746	0.06683945587
747	0.06682109888
748	0.06680884627
749	0.06678744803
750	0.06677651885
751	0.06675115472
752	0.06672708773
753	0.06671643463
754	0.06668384427
755	0.06665516283
756	0.06662218246
757	0.06660254586
758	0.06659045978
759	0.0665802931
760	0.06656596333
761	0.06654819355
762	0.06653647995
763	0.0665284956
764	0.06649878873
765	0.06648881486
766	0.06646263127
767	0.06641311251
768	0.0663653291
769	0.06634369861
770	0.06632706381
771	0.06631006529
772	0.06627056422
773	0.06625564286
774	0.0662314444
775	0.06621412598
776	0.06620099694
777	0.066188087
778	0.06617722355
779	0.06616525579
780	0.06615129413
781	0.06614274447
782	0.06612725343
783	0.06611276152
784	0.06610326093
785	0.06606574499
786	0.06602541131
787	0.06599086212
788	0.06597965685
789	0.06596295194
790	0.06595076069
791	0.06592253499
792	0.06587675863
793	0.06584046532
794	0.06580753754
795	0.06577011363
796	0.0657226282
797	0.06570657186
798	0.0656919704
799	0.06567781592
800	0.06565276293
801	0.06563063725
802	0.06561636884
803	0.06560700409
804	0.06557431733
805	0.06554396628
806	0.0655148028
807	0.06550098575
808	0.06549011791
809	0.06548168658
810	0.06546857506
811	0.06545351785
812	0.06541682139
813	0.06538042729
814	0.06536014213
815	0.06532729761
816	0.06531130699
817	0.06528820408
818	0.06526236668
819	0.06524889583
820	0.06523754595
821	0.06521894793
822	0.06520889957
823	0.06520204144
824	0.06517938551
825	0.06514599322
826	0.06513392467
827	0.06509626412
828	0.06508314822
829	0.06505223186
830	0.06504177595
831	0.06502622356
832	0.06499734492
833	0.06496278258
834	0.06491207186
835	0.06489286034
836	0.0648715366
837	0.06485487551
838	0.06479966428
839	0.06478805586
840	0.06477454118
841	0.06476977336
842	0.06475964173
843	0.06474849344
844	0.06470435163
845	0.06466829058
846	0.0646406521
847	0.06462250545
848	0.06460779881
849	0.06459501596
850	0.06456028272
851	0.06453863031
852	0.06450828364
853	0.06447688086
854	0.06445835734
855	0.06443802397
856	0.06442387388
857	0.06441913673
858	0.06439966227
859	0.06436935504
860	0.064327286
861	0.06430376678
862	0.0642934292
863	0.06426499754
864	0.06424760462
865	0.06421527282
866	0.06419791496
867	0.06418992184
868	0.06417685415
869	0.06416629745
870	0.06415690203
871	0.0641257578
872	0.06409571788
873	0.06407708919
874	0.06406438522
875	0.06403867929
876	0.06402640477
877	0.06400738606
878	0.06399334552
879	0.06396304705
880	0.06395383569
881	0.06391506206
882	0.06390300665
883	0.06387756365
884	0.0638415771
885	0.06383157694
886	0.06381023129
887	0.06379835555
888	0.06378898204
889	0.06377993282
890	0.06374547127
891	0.0637223333
892	0.06369157908
893	0.06365951897
894	0.06364339251
895	0.06362461482
896	0.06359456176
897	0.06356814153
898	0.06353833386
899	0.06350549372
900	0.06344105799
901	0.06341669739
902	0.06339297659
903	0.06338436558
904	0.06335046495
905	0.06333659094
906	0.06331678782
907	0.06328761557
908	0.06326502976
909	0.06324769819
910	0.06324010824
911	0.06322698796
912	0.06319889373
913	0.0631737531
914	0.06315119796
915	0.06312928701
916	0.06311697744
917	0.06309744163
918	0.06307792335
919	0.06304933394
920	0.06304136711
921	0.06302930294
922	0.06301755867
923	0.0629971508
924	0.06297710666
925	0.06295704499
926	0.06293795179
927	0.06291699615
928	0.06290665856
929	0.06289459877
930	0.0628784504
931	0.0628496857
932	0.06283698611
933	0.06281858529
934	0.06276490783
935	0.06275182261
936	0.06273529298
937	0.06272747515
938	0.06270301814
939	0.06267979253
940	0.0626635609
941	0.06263909512
942	0.06262910811
943	0.06261363021
944	0.06259399361
945	0.06257508884
946	0.06253528978
947	0.06252844042
948	0.06252189343
949	0.06251479866
950	0.06248933813
951	0.06247727834
952	0.06247255872
953	0.06244713325
954	0.06243903934
955	0.06241605475
956	0.06240728599
957	0.06236038778
958	0.06234990119
959	0.06232291566
960	0.06230709157
961	0.06229579866
962	0.06227883082
963	0.06227005329
964	0.06226065349
965	0.06223149439
966	0.06222024093
967	0.06218485912
968	0.06217618238
969	0.06215808393
970	0.06214009504
971	0.06212015607
972	0.06209435373
973	0.06206381862
974	0.0620325736
975	0.06202277064
976	0.06201069332
977	0.06198247201
978	0.06197581984
979	0.06195960135
980	0.06194884307
981	0.06193712948
982	0.06191204143
983	0.06189647589
984	0.06187761932
985	0.06186335967
986	0.06185537094
987	0.06183795611
988	0.06182140019
989	0.06179363463
990	0.06175508012
991	0.06174673642
992	0.06173128482
993	0.06170203808
994	0.06168543834
995	0.06165752378
996	0.06164320716
997	0.06162064326
998	0.06161345647
999	0.06160060788
